track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
id_00010,Artista 173,Album 85,Faixa 655,44,195181,False,0.4317116822290168,0.6697560583198503,9,-5.718588774905796,0,0.16090341925403603,0.40340335847995834,0.006888861847098522,0.04450957445787201,0.324351728928254,176.7966050450269,5,reggae
id_00011,Artista 84,Album 13,Faixa 125,94,186280,False,0.6210379124383456,0.7901977564483434,10,-3.0928794705411335,0,0.11663259680347181,0.0358960944992493,0.018630023040016583,0.17624973657034998,0.1752055970086107,126.39943935331311,4,eletronica
id_00012,Artista 54,Album 77,Faixa 978,93,157654,False,0.6123551474064481,0.3669412412014909,10,-12.108225503765254,0,0.09200254332654212,0.10024408754375587,0.024245006108912653,0.44558923724159555,0.7139748956914932,96.72797510339379,4,funk
id_00013,Artista 165,Album 246,Faixa 84,85,245439,False,0.4982760780095286,0.21398996411421586,1,-14.731845660449357,1,0.07617660438157306,0.12975178539797216,0.21287813838170505,0.04036702732459471,0.4609078087274324,135.5442175886193,5,mpb
id_00014,Artista 51,Album 54,Faixa 550,96,275773,False,0.7546890094429973,0.3937272637476311,2,-13.758066801392369,1,0.12385153960287391,0.07580508463822255,0.043727471035550664,0.08013286247678454,0.759589829840706,123.54794937524903,3,pop
id_00015,Artista 81,Album 71,Faixa 45,21,194373,False,0.6293439125007839,0.7918751869293476,9,-3.3664462148615097,0,0.5533592823565551,0.09312116649736685,0.0007681165827497919,0.3363575316290257,0.6897574179257502,172.30548363789245,4,mpb
id_00016,Artista 128,Album 40,Faixa 715,55,242671,False,0.6937790021958352,0.5296211877100342,4,-10.458906140385473,1,0.1936563711801005,0.2320781813065679,0.0019953728912128687,0.7280403872286172,0.26466102406072345,107.57124682037156,4,classical
id_00017,Artista 109,Album 240,Faixa 160,42,195059,True,0.4308118925444652,0.8867093929179461,3,-1.5248577858654855,1,0.09345528244324501,0.1941874730102396,0.047293985290324546,0.1581874244334304,0.7415798180079698,87.56911334250641,4,sertanejo
id_00018,Artista 17,Album 200,Faixa 1306,82,228834,True,0.7395703704104063,0.2910237749613216,3,-13.492381178673613,1,0.09334708657454711,0.18974719274804158,0.07839674435578778,0.3101446289951714,0.5280992981644456,151.24972736860622,3,classical
id_00019,Artista 5,Album 192,Faixa 383,99,231345,False,0.557715663300678,0.32830775468138723,5,-13.87765288479024,1,0.20486392553990646,0.2174778630495867,0.10209484622867987,0.3220691374411078,0.6719707692440636,100.12569323568185,5,pop
id_00020,Artista 173,Album 102,Faixa 1493,76,146773,False,0.39409361841885104,0.5854716892133142,9,-6.828812389681753,0,0.147980311585164,0.11804030854182894,0.07785327557072401,0.11698299881525194,0.7929089595811848,196.53638759130857,4,rock
id_00021,Artista 150,Album 240,Faixa 72,71,176230,True,0.49885754170648416,0.7196357001717917,11,-8.825493265028364,1,0.24413959605871552,0.5279764845033827,0.015879985761732128,0.15689916622167455,0.43130888968029124,168.54546730113196,3,jazz
id_00022,Artista 167,Album 57,Faixa 426,83,252588,False,0.9151820335151939,0.7498057365686397,9,-7.336068507023928,0,0.20264618337479356,0.5406914260052098,0.025907581250045164,0.0852665271416003,0.27456961966139193,115.29833984457304,4,reggae
id_00023,Artista 107,Album 120,Faixa 894,80,125429,False,0.7713886885863734,0.08135026420917861,3,-18.976070762908527,1,0.11316357014841966,0.1661059365018493,0.07507258844807609,0.0653729986160232,0.24511035709131163,136.8401432145778,5,classical
id_00024,Artista 163,Album 60,Faixa 525,51,210980,False,0.46938880809367933,0.7007258378769641,1,-5.8550039772227525,1,0.044032391953415205,0.11531931726787985,0.03837667509410929,0.1520290057895243,0.5903421931968774,125.1957078985437,4,country
id_00025,Artista 65,Album 135,Faixa 858,8,195244,True,0.6292654100129557,0.6471601036222511,11,-8.141872668571468,0,0.007026672620431446,0.15941578789287028,0.12446835890950457,0.06620918111569137,0.480459127250897,80.94040651280618,4,pop
id_00026,Artista 90,Album 119,Faixa 473,39,169049,False,0.8548386855555218,0.42830957787111035,0,-9.968799269856696,1,0.40020586412720816,0.28824496774287917,0.017407944880153292,0.06058141025020192,0.5400998245617386,89.93406967026016,4,rock
id_00027,Artista 157,Album 277,Faixa 682,96,212817,False,0.4438199462303988,0.6199627974578173,4,-7.280990099106809,0,0.10124415751203408,0.23292142035163674,0.009166859760253172,0.19352725648424668,0.3425535793823312,96.88336826298661,3,sertanejo
id_00028,Artista 24,Album 151,Faixa 320,24,224351,False,0.7479393757541338,0.687858837981339,9,-6.797816805900405,0,0.12991489532112818,0.21750433916005263,0.00914169075615823,0.2557197371626597,0.48167895743485867,87.7550916240244,4,metal
id_00029,Artista 60,Album 21,Faixa 13,55,234690,False,0.6831421364452407,0.41762459829541054,7,-11.922562283113557,0,0.14798121253475788,0.3324413211950858,0.08431047862936593,0.18721116120060763,0.748134674710887,154.72499859926617,4,hip-hop
id_00030,Artista 24,Album 68,Faixa 1225,75,92669,False,0.5427100526232067,0.6981011453295326,6,-7.810384578189651,0,0.05948731595259811,0.11476684360993743,0.04235168091271917,0.24267330393846404,0.7704547789881867,176.88684904266694,4,metal
id_00031,Artista 90,Album 46,Faixa 778,15,285766,False,0.6152642436963278,0.4030930530889531,8,-12.51203305690338,0,0.11659752892505718,0.2469285762573545,0.0170530214461191,0.49488961832349937,0.34288747352349463,88.19011393819564,4,funk
id_00032,Artista 195,Album 190,Faixa 1238,91,189108,False,0.9009750555270162,0.7647893447482721,0,-3.802127355934176,1,0.09443225674927536,0.32188784278913807,0.10399938509679957,0.31238783948078147,0.5389325674415459,73.62414116732705,4,classical
id_00033,Artista 26,Album 291,Faixa 189,57,257208,False,0.7078892819352329,0.4866359874675161,8,-10.052426256244022,1,0.22833884234991114,0.2853417443686122,0.059596824411080086,0.08557169962621128,0.6707229974786203,41.53715239277105,3,country
id_00034,Artista 76,Album 62,Faixa 1024,62,205011,False,0.627319498642441,0.638110657367751,5,-5.856828217707706,0,0.038343366522801466,0.31203410295386896,0.0008244334245967694,0.24317677493359827,0.5881691765589088,154.41720294726272,5,country
id_00035,Artista 80,Album 273,Faixa 7,92,184372,False,0.7153381261716608,0.5597324284639754,11,-8.427326972928649,1,0.14953308516302033,0.2260643872714092,0.024805400862839642,0.08316822407659445,0.6614688566306771,153.14877116100013,4,jazz
id_00036,Artista 180,Album 277,Faixa 1320,57,207538,False,0.6199554220059081,0.6864171985451804,11,-5.096495536913002,0,0.1070436530563362,0.3524339881956908,0.05269192340295571,0.12143054263133962,0.16867500295472918,91.03418277066865,4,eletronica
id_00037,Artista 40,Album 44,Faixa 1194,54,352697,False,0.6930087325687686,0.3159213054935668,8,-16.119444763821722,0,0.058701861084651454,0.5946924579427629,0.04336610410095335,0.160678993826542,0.12504833817010996,130.83688471417258,4,eletronica
id_00038,Artista 100,Album 16,Faixa 291,2,280658,False,0.4955205655279994,0.22617637817037609,8,-17.11014632804718,0,0.13107183290918895,0.23363144705979166,0.1034525689977874,0.050381072135024116,0.3212713838899412,127.87073259630792,4,jazz
id_00039,Artista 52,Album 292,Faixa 1365,100,194805,True,0.7475681243393039,0.6154381378119176,1,-7.424513422169961,1,0.07443641054783304,0.18340789082720463,0.007147476182424878,0.41446274713378467,0.7257706002396014,152.60920258526076,3,pop
id_00040,Artista 3,Album 275,Faixa 331,0,220555,False,0.8623287403708082,0.4531701052386901,4,-12.85176539229075,1,0.08047308511619475,0.3769639352843869,0.004037996880138473,0.04652302755992743,0.3006773261657829,134.37674107788143,4,jazz
id_00041,Artista 150,Album 79,Faixa 108,93,260741,False,0.8871233605123569,0.716786722501109,11,-6.264503536994823,0,0.2272270049182419,0.3763724345922991,0.009470260485286097,0.22449625123613107,0.349556775842683,109.40571465414192,4,classical
id_00042,Artista 12,Album 49,Faixa 862,76,236413,False,0.7366553736823,0.6197915580919301,8,-6.096573780777404,1,0.1162703702904081,0.21502571480647095,0.046633708482108086,0.31299299163065564,0.3631031428717976,132.65541796781096,4,country
id_00043,Artista 56,Album 267,Faixa 988,50,214101,False,0.5882058071901332,0.5617980092132223,7,-7.909069639208963,1,0.1210852408815407,0.045650928392931084,0.056823988985296246,0.17994793981004722,0.5227850445043261,139.02534127451068,4,country
id_00044,Artista 99,Album 206,Faixa 142,10,201858,True,0.5596862491511928,0.6720369004347969,3,-2.6009489058966446,0,0.0786074062275886,0.24772246631541914,0.00881751055313916,0.17571714680723477,0.6213482490422987,139.41464697867474,4,country
id_00045,Artista 97,Album 271,Faixa 79,97,161932,False,0.6399521225197737,0.40503106982950554,7,-14.28682983703724,1,0.25001932169034347,0.25949412170219177,0.0038657688458791886,0.10857491591427058,0.8104421764624564,97.33336566459113,4,pop
id_00046,Artista 23,Album 36,Faixa 1437,43,244019,False,0.6610535053678607,0.6510144916349876,7,-6.92046874538083,0,0.18254361335099828,0.4300972371265061,0.08423769454796237,0.02262177940963994,0.6883306838874452,117.61550947456307,4,funk
id_00047,Artista 196,Album 7,Faixa 873,77,259795,False,0.5988298127903342,0.45993091185033996,7,-10.236729466018717,0,0.07752779234387655,0.3997308059811814,0.04308620224386368,0.0872998244686747,0.2942108877419201,103.04598676447559,3,classical
id_00048,Artista 149,Album 173,Faixa 815,35,310519,False,0.5283765976610406,0.38891610705789287,7,-10.042706999509056,0,0.1416578648257461,0.15239171894586676,0.017350695244107157,0.2643016133871236,0.5721646814846897,149.35282347587264,3,country
id_00049,Artista 192,Album 2,Faixa 935,25,185692,False,0.6180086791134067,0.7763050139560322,9,-4.533552922216614,1,0.1795058307651935,0.37894844861744864,0.012486361283937564,0.2883295342428268,0.6792044824555408,167.52281341076684,5,metal
id_00050,Artista 18,Album 76,Faixa 486,51,239476,False,0.8149208085715176,0.8111472891506685,4,-6.204520432094896,1,0.1185993833150362,0.14537883983037236,0.11307331911690949,0.06404622414542213,0.45288165414504555,111.72191298297048,4,country
id_00051,Artista 144,Album 98,Faixa 880,9,208763,False,0.5173293201398623,0.42924944223590694,9,-10.930345237890029,1,0.2780191641373863,0.14078908386638186,0.006771412106917126,0.2538609256571046,0.45489637593074794,107.33639949808237,4,hip-hop
id_00052,Artista 58,Album 294,Faixa 896,16,266698,False,0.4589918196982455,0.7154690404594467,10,-3.418251916052551,0,0.09181749016696683,0.5681815739003007,0.0057258434511336855,0.270958911857262,0.40300654289558796,162.13393324559198,3,funk
id_00053,Artista 108,Album 279,Faixa 1485,2,205765,False,0.6780677777270054,0.6547638639816691,7,-7.973787084551457,1,0.07724287261137364,0.19742584232065236,0.1371205578364918,0.26948358481894674,0.6472159617119607,91.69500044853892,3,reggae
id_00054,Artista 184,Album 107,Faixa 329,77,181067,False,0.40642946397675506,0.46257247046979477,5,-12.24127239811894,0,0.13697036795114842,0.18563202559124076,0.32290987959032863,0.3095219061369762,0.43065969889613076,110.3230429218646,4,country
id_00055,Artista 55,Album 237,Faixa 920,52,134196,False,0.5856872675061577,0.5556522274987787,1,-10.282484563813146,0,0.14802625609093958,0.3610461373480283,0.029835327828663386,0.1412259478780551,0.31997650209948764,123.53893111048744,4,mpb
id_00056,Artista 145,Album 273,Faixa 1223,45,242332,False,0.623786537854204,0.5061699008644749,7,-9.338411346915942,1,0.050146700305637774,0.20379571523155637,0.022212199578640887,0.47553524851218565,0.309813469094269,101.8282568945294,3,classical
id_00057,Artista 32,Album 116,Faixa 249,76,217404,False,0.8849661018921509,0.7057823143078391,9,-4.163116656941859,0,0.21020151051440814,0.394089430522517,0.033366226943092506,0.18575753383329838,0.21723750006110565,150.62093019637751,4,rock
id_00058,Artista 64,Album 292,Faixa 79,40,260723,False,0.4566574488287122,0.5133963775214107,5,-11.246892373984704,0,0.07057424248359029,0.3897690264530701,0.06279783616483176,0.37636090470339384,0.37550424687653877,119.72775298201344,3,hip-hop
id_00059,Artista 193,Album 257,Faixa 1399,13,185415,False,0.5363911203311936,0.4247565400636306,11,-10.822097073056916,1,0.24345281833455804,0.4947230723586986,0.24052378668863347,0.05542518335651247,0.7517570244995552,133.26482453419297,4,reggae
id_00060,Artista 84,Album 180,Faixa 1262,64,326829,False,0.5920165398273806,0.5986212771035957,5,-7.02175161316349,0,0.15390869199917565,0.09569276581848703,0.036788582745073434,0.2231692532144299,0.3601298386842396,129.42591600739348,5,pop
id_00061,Artista 103,Album 92,Faixa 448,20,178328,False,0.5761048696424773,0.8343464708166751,7,-2.3365613853957323,1,0.09862636485980006,0.2867706065491791,0.07975952175361267,0.3102109110992299,0.6841969170982566,107.53158969272882,4,pop
id_00062,Artista 58,Album 73,Faixa 1180,52,233259,False,0.6729262771737758,0.5635379981856489,1,-8.446771800865692,1,0.08827835982102362,0.24950977581013314,0.02742252481934053,0.296903720006242,0.47693388037317547,151.88598513230534,4,hip-hop
id_00063,Artista 23,Album 104,Faixa 809,98,228844,False,0.8398113616731752,0.7064238557334255,1,-7.3459300931287,0,0.22380924686843987,0.588590571997185,0.02615643852996152,0.20320104539300665,0.5448306638559719,126.06101423701442,5,funk
id_00064,Artista 84,Album 268,Faixa 374,45,259831,True,0.5056738344970318,0.5856023185427278,8,-6.589060145235941,0,0.05595988851926352,0.39675725257707906,0.027453212841326225,0.2208082975070866,0.6028566606982723,122.19202664361974,3,metal
id_00065,Artista 124,Album 57,Faixa 648,81,202738,False,0.7111817177158852,0.3695427977344001,11,-11.51300091269868,1,0.07710479102204772,0.027880182963135144,0.03570391233229526,0.22981997074818927,0.6982197510398191,167.8251617024638,4,funk
id_00066,Artista 91,Album 106,Faixa 382,73,168917,False,0.6355390212848646,0.40196939014671434,5,-13.96676118617674,1,0.2745873202936351,0.23327637819938957,0.07175766572396793,0.0840540660181446,0.6178291285969433,93.12434689061699,5,classical
id_00067,Artista 155,Album 287,Faixa 1210,32,165706,False,0.8737305413590599,0.7426668131530131,7,-3.537978041481991,0,0.12192966238916464,0.34405954234342523,0.03703142636131251,0.12846211890506,0.27897647500999095,122.0092366222665,3,eletronica
id_00068,Artista 72,Album 201,Faixa 897,24,246771,False,0.601176607247925,0.44770769943182226,4,-10.442294037588221,0,0.11914217831434773,0.17814139689982936,0.10811767497349571,0.21307108307964331,0.2791820211866482,109.2290428214384,4,country
id_00069,Artista 122,Album 241,Faixa 126,95,214835,False,0.6712255432637969,0.34398918184590294,6,-11.958723780615705,1,0.030907801688832094,0.17475615521460355,0.009280881137099276,0.1915666469386078,0.7804491762532385,122.11615746522605,4,eletronica
id_00070,Artista 154,Album 29,Faixa 739,61,225578,False,0.5686098389499017,0.8149510438017961,9,-4.196392346672647,0,0.07411955420174875,0.030387546114973782,0.030807140616826385,0.14112942324559732,0.45912968318057257,107.76280813578244,4,funk
id_00071,Artista 183,Album 138,Faixa 551,48,173427,False,0.8554422162212145,0.574210163811932,10,-8.852476941874746,1,0.1566285740666043,0.26470446553728677,0.06607427785721484,0.10009323291702348,0.23544753759294046,85.03027595577979,4,funk
id_00072,Artista 85,Album 232,Faixa 1245,55,216353,True,0.6558418769001015,0.5733014888616127,1,-6.869230384108775,0,0.08550350950787718,0.43218764067112403,0.04616783061554741,0.2907765908436574,0.30609377964493395,119.47907046203146,5,pop
id_00073,Artista 7,Album 79,Faixa 664,25,219859,False,0.3517998567748855,0.7081254851048694,5,-7.382270637752612,1,0.2066979751100236,0.2167034960498677,0.05593849933944325,0.3456582578662526,0.17807073731761836,141.99693890843795,4,mpb
id_00074,Artista 143,Album 262,Faixa 1324,68,237749,False,0.6993251981733473,0.6079440659269163,6,-7.304933740603875,0,0.017033935052873015,0.30238745625231184,0.09588483517198391,0.15580703318457517,0.6538428179518088,103.9590909718852,3,eletronica
id_00075,Artista 105,Album 289,Faixa 896,34,144227,False,0.751207656901,0.510557509000182,6,-9.41216721707095,1,0.06308964520632883,0.037518526116399956,0.07068758848094378,0.305903872965971,0.4587007005932684,108.34964203218183,5,country
id_00076,Artista 174,Album 143,Faixa 462,71,175476,False,0.8194349970896732,0.7272059876585107,2,-4.190300004384854,1,0.03558195632017823,0.27902634307487684,0.0244693913664668,0.15402506806385072,0.6082218850574561,119.62130033813246,4,classical
id_00077,Artista 91,Album 119,Faixa 1361,27,287814,False,0.3635677510165682,0.6390094923786686,7,-7.315494258558404,0,0.06594296545223724,0.5788729908537935,0.006611156977718357,0.25916353646771384,0.6355127744735759,91.28213789013934,4,metal
id_00078,Artista 73,Album 141,Faixa 971,46,192317,False,0.6180361276153685,0.8030521759754871,7,-4.660933366595083,1,0.003578427449452011,0.25479652902391237,0.008773069067565253,0.4891282726067362,0.1201935543500982,105.60651442218065,5,sertanejo
id_00079,Artista 12,Album 63,Faixa 452,70,206223,False,0.3530128230727905,0.48618988291642146,10,-10.504155424930874,0,0.09972371607775772,0.08619493817171976,0.10286850148465493,0.28819169557530977,0.1879965855454693,132.0088692679248,3,metal
id_00080,Artista 91,Album 24,Faixa 330,14,192072,True,0.5128225341944908,0.781571038816394,8,-1.825359375541297,0,0.1276860316325924,0.19152924088344553,0.0025108659539655517,0.17291690605945562,0.29285497157894547,122.10312517633238,5,mpb
id_00081,Artista 128,Album 127,Faixa 518,37,142647,True,0.1890578552765556,0.6722900554524437,3,-5.28252082094319,0,0.09141070482020128,0.5351296636667353,0.0635044645530604,0.2680190630311878,0.44620533064084905,128.739119699193,5,funk
id_00082,Artista 154,Album 111,Faixa 364,6,161592,False,0.7537433876238867,0.8150305014032161,9,-3.2723679155710896,1,0.09591006628645078,0.14407531909555166,0.05748588995810605,0.09433264246183985,0.5824976170546329,139.72400165626686,5,reggae
id_00083,Artista 170,Album 215,Faixa 1008,58,226681,False,0.6875539638214321,0.8033983890039702,6,-3.9380810353811357,0,0.20878931405118487,0.32023576949675053,0.18367286248908193,0.18042775587864415,0.5961134591613804,138.0059722722734,4,rock
id_00084,Artista 42,Album 46,Faixa 53,60,179756,False,0.5331756206805752,0.45266837503112534,7,-11.637572798075007,1,0.13611150547094508,0.8453907345058095,0.004244167020961015,0.23339578039196665,0.569047620775708,155.8788984064308,4,sertanejo
id_00085,Artista 118,Album 231,Faixa 313,62,301221,False,0.6270120864752625,0.7059099382750308,11,-6.795052435199522,1,0.0858589005124612,0.17001615988955354,0.07615014560630895,0.12284120185841989,0.7404707489778513,99.62451278403059,4,rock
id_00086,Artista 160,Album 48,Faixa 1000,55,142581,False,0.8688111216195978,0.8142303886035763,7,-4.5938630693565194,1,0.09572554478209246,0.21893906181943512,0.04386038590632401,0.22182141831659882,0.7086879315913541,104.63146970306329,4,mpb
id_00087,Artista 52,Album 32,Faixa 764,50,122594,False,0.5124681355924533,0.7551856958960258,5,-3.1183876897759424,0,0.2129577328707336,0.07492413004285632,0.003397205978385997,0.2201673496716265,0.10545767843280024,113.10462469688719,4,classical
id_00088,Artista 68,Album 277,Faixa 1199,61,192361,False,0.8866955546633354,0.616521124282642,3,-8.19961074815922,0,0.5136985794394261,0.1536981033512608,0.026659201351365243,0.28346342255007806,0.6490315057572801,90.05028973533183,3,classical
id_00089,Artista 167,Album 283,Faixa 479,45,155570,False,0.7426411050052424,0.26779104832816325,10,-17.34943940860528,0,0.40871439001557797,0.2061424957385512,0.034027124980280224,0.42571297797708446,0.11887190454975287,52.68308224583794,4,country
id_00090,Artista 116,Album 97,Faixa 749,80,272129,False,0.7095903112215431,0.30334452138539025,10,-14.41293184989421,1,0.06625177053029671,0.037748291881729984,0.25030023911340216,0.018810993274174657,0.42699168075869315,72.14624859139533,5,eletronica
id_00091,Artista 101,Album 202,Faixa 935,35,190819,False,0.7136802998462373,0.38151574072459415,11,-12.080623070549837,1,0.0988576235717749,0.3405792188013015,0.007381048534440071,0.17070064368825671,0.47555289564407377,129.89995655051032,5,eletronica
id_00092,Artista 134,Album 63,Faixa 1159,24,233235,False,0.5731671107834868,0.7939055199841458,11,-3.7744030275207807,0,0.1768858243172402,0.16005511421381596,0.027531632925005003,0.05830196865856493,0.5812264213038421,128.26512241014095,4,pop
id_00093,Artista 102,Album 18,Faixa 870,23,146165,False,0.6319553315767461,0.3467092805620939,10,-13.239857732766568,1,0.10317243778432358,0.20499176641491682,0.07294366644798544,0.19734977680963642,0.3204114282594322,87.68300496929713,4,sertanejo
id_00094,Artista 196,Album 67,Faixa 1486,1,239731,False,0.7998299836445875,0.7295338610546731,4,-3.5783113999338125,0,0.03981704317082922,0.19019005491449448,0.09490610466355325,0.25248469155683095,0.8199626593041969,129.86310849399368,4,mpb
id_00095,Artista 150,Album 251,Faixa 1028,9,238511,False,0.6468072877849762,0.34463757208809337,9,-11.57420728510089,1,0.07587825663471963,0.09911793580761505,0.0186914980986884,0.4275405989694145,0.27102401276851823,94.01708295120713,4,pop
id_00096,Artista 10,Album 246,Faixa 211,61,265501,False,0.7954234671571473,0.5382909869971497,0,-9.168188541953189,0,0.32905189520651246,0.1831078685428796,0.02615369591190285,0.03127157281083069,0.8727368309572252,150.00259280569304,4,funk
id_00097,Artista 29,Album 291,Faixa 644,70,219589,False,0.4725036967133203,0.7502927616544638,5,-4.801255898480942,1,0.08428453111881963,0.1528248647321903,0.00021516512213396382,0.07030890571728617,0.2734650691769429,124.95411257911718,3,eletronica
id_00098,Artista 109,Album 255,Faixa 122,21,232929,False,0.7212133048417052,0.5908686750066687,0,-10.094545925129971,0,0.08798893256481412,0.06085411041723969,0.018029169862306217,0.250563071596728,0.5712046606151445,98.02006074213371,4,pop
id_00099,Artista 163,Album 251,Faixa 350,1,217176,False,0.894075735746699,0.2953845405140292,11,-14.050021504957733,0,0.2316785065289234,0.4241935309123958,0.014281256749798644,0.19260250989258038,0.43429592090237845,108.99174182639106,3,rock
id_00100,Artista 13,Album 169,Faixa 585,19,251247,False,0.5650131133355888,0.3746908751172398,10,-9.007072024892897,0,0.17500513680226465,0.2491380756426147,0.0005416979834208047,0.29327731030351206,0.2752121408334398,142.8946682595827,5,sertanejo
id_00101,Artista 136,Album 2,Faixa 21,74,191065,False,0.7577739818808387,0.7744759408357335,3,-4.099101263939459,1,0.17867837272317544,0.45743825845507746,0.005559118473636251,0.17498411330023433,0.45762055073822033,157.521780914249,4,reggae
id_00102,Artista 151,Album 218,Faixa 1447,4,234129,False,0.6919916780400068,0.5232087571737742,4,-7.794277419348971,1,0.09633570487249865,0.3650888737203166,0.1369276626339129,0.0986920575740987,0.309114583503651,110.19050624857475,4,jazz
id_00103,Artista 157,Album 141,Faixa 902,76,183995,False,0.8105496465380891,0.5290605109369713,8,-10.560317834729982,1,0.2856232400572713,0.17112876866324908,0.014734442974612155,0.3082185555822309,0.3956548624096751,113.90285282928325,3,metal
id_00104,Artista 174,Album 244,Faixa 662,82,241390,False,0.7591551120180974,0.5510231504769151,11,-8.56777487417243,0,0.1796643183995205,0.5912910344146595,0.02893730239829341,0.23089134934400324,0.7672459458388156,116.31182151966641,3,reggae
id_00105,Artista 38,Album 176,Faixa 337,81,197117,False,0.6154680033980373,0.7218022926430968,4,-3.4486691152534754,1,0.1539424000650153,0.3258213492796422,0.03252703067877093,0.20545618972659233,0.3375074945014607,136.3109844086174,4,hip-hop
id_00106,Artista 111,Album 103,Faixa 111,11,180337,False,0.8347989620268476,0.8976371601562334,6,-3.7784515324549255,0,0.30386169282884257,0.18703021129412334,0.006024817211855829,0.04761417928018825,0.4166695502139802,113.24440009933313,4,funk
id_00107,Artista 160,Album 266,Faixa 7,64,179032,False,0.6635116377325454,0.41246825430257056,10,-12.307036233736474,0,0.08773676896925757,0.19198775867316772,0.016404576571812282,0.2934597066166731,0.8319926200795947,144.14653670251175,4,funk
id_00108,Artista 71,Album 173,Faixa 1420,22,275756,False,0.5795013057658817,0.6144259491648615,9,-10.173385139590396,1,0.03154494108451769,0.12475680669591595,0.001894960524586823,0.47833606037363163,0.46342813833385976,94.47080801590288,4,funk
id_00109,Artista 38,Album 150,Faixa 562,96,139442,False,0.8559319874021285,0.802883026866366,10,-8.553707712511812,1,0.12017613344076904,0.33579932382077216,0.13123108673266645,0.1100416273515178,0.6097320715897442,60.4656966675218,3,rock
id_00110,Artista 95,Album 80,Faixa 1094,28,142824,False,0.8485022240959951,0.42322636585464424,5,-11.55850745232601,0,0.11497433869115707,0.25888356242626115,0.016797243477469227,0.3081366565542685,0.16844976727801728,124.06003657651003,3,hip-hop
id_00111,Artista 16,Album 23,Faixa 411,38,238210,False,0.4854192326051241,0.7060407383831864,2,-4.9110157472412235,0,0.10852839595899849,0.2955156271645209,0.03689480118142092,0.03876741829340922,0.2500492047129909,138.89415303538672,5,jazz
id_00112,Artista 43,Album 33,Faixa 1496,76,164720,False,0.4238085712150741,0.7805052485599617,4,-5.513888001724107,0,0.035814069029656934,0.44372672339841246,0.010669244078825035,0.09104597477872618,0.2393660179284946,139.3838728596522,4,funk
id_00113,Artista 171,Album 280,Faixa 1024,46,188559,False,0.3482254807281991,0.7828708251815042,3,-4.96893324211774,1,0.07119314454867645,0.6049085150607105,0.06823881896410663,0.3077496466562689,0.6034985456941431,91.85302654698317,5,classical
id_00114,Artista 133,Album 16,Faixa 826,76,187328,True,0.7392511943872294,0.4535670587374674,9,-10.742945408893883,1,0.037897787996144884,0.19499812833243285,0.05457882927531012,0.023300299343940102,0.5797074761115082,123.98332938472291,4,eletronica
